date_time,lon,lat,elevation,temperature,RH,wind_direc,wind_speed
5/25/2019 8:00,-0.1115,4.5225,90,27,83.66,M,2.3
5/25/2019 9:00,-0.1115,4.5225,90,29,79.04,M,2.3
5/25/2019 10:00,-0.1115,4.5225,90,30,70.27,240,4.6
5/25/2019 11:00,-0.1115,4.5225,90,30,70.27,190,8.05
5/25/2019 12:00,-0.1115,4.5225,90,30,70.27,170,6.9
5/25/2019 13:00,-0.1115,4.5225,90,32,66.55,180,8.05
5/25/2019 14:00,-0.1115,4.5225,90,31,70.45,160,11.5
5/25/2019 15:00,-0.1115,4.5225,90,31,66.35,180,10.35
5/25/2019 16:00,-0.1115,4.5225,90,30,74.61,170,11.5
5/25/2019 17:00,-0.1115,4.5225,90,29,79.04,170,12.65
5/25/2019 18:00,-0.1115,4.5225,90,29,79.04,180,10.35
5/25/2019 19:00,-0.1115,4.5225,90,28,83.77,190,11.5
5/25/2019 20:00,-0.1115,4.5225,90,28,94.31,200,9.2
5/25/2019 21:00,-0.1115,4.5225,90,28,88.9,210,10.35
5/25/2019 22:00,-0.1115,4.5225,90,28,83.77,230,10.35
5/25/2019 23:00,-0.1115,4.5225,90,28,83.77,250,11.5
5/26/2019 0:00,-0.1115,4.5225,90,27,88.83,260,10.35
5/26/2019 1:00,-0.1115,4.5225,90,27,88.83,260,9.2
5/26/2019 2:00,-0.1115,4.5225,90,27,88.83,270,8.05
5/26/2019 3:00,-0.1115,4.5225,90,26,88.75,280,6.9
5/26/2019 4:00,-0.1115,4.5225,90,26,83.55,280,8.05
5/26/2019 5:00,-0.1115,4.5225,90,25,94.19,280,6.9
5/26/2019 6:00,-0.1115,4.5225,90,25,88.67,280,6.9
5/26/2019 7:00,-0.1115,4.5225,90,26,83.55,280,6.9
5/26/2019 8:00,-0.1115,4.5225,90,27,83.66,250,9.2
5/26/2019 9:00,-0.1115,4.5225,90,28,78.9,250,6.9
5/26/2019 10:00,-0.1115,4.5225,90,30,70.27,230,5.75
5/26/2019 11:00,-0.1115,4.5225,90,30,70.27,210,10.35
5/26/2019 12:00,-0.1115,4.5225,90,30,66.15,210,6.9
5/26/2019 13:00,-0.1115,4.5225,90,30,74.61,180,10.35
5/26/2019 14:00,-0.1115,4.5225,90,30,74.61,200,10.35
5/26/2019 15:00,-0.1115,4.5225,90,31,70.45,200,13.8
5/26/2019 16:00,-0.1115,4.5225,90,30,74.61,200,14.95
5/26/2019 17:00,-0.1115,4.5225,90,29,79.04,210,13.8
5/26/2019 18:00,-0.1115,4.5225,90,28,83.77,230,11.5
5/26/2019 19:00,-0.1115,4.5225,90,28,83.77,220,10.35
5/26/2019 20:00,-0.1115,4.5225,90,28,83.77,220,10.35
5/26/2019 21:00,-0.1115,4.5225,90,28,83.77,220,8.05
5/26/2019 22:00,-0.1115,4.5225,90,28,83.77,240,6.9
5/26/2019 23:00,-0.1115,4.5225,90,28,83.77,220,5.75
5/27/2019 0:00,-0.1115,4.5225,90,28,83.77,220,5.75
5/27/2019 1:00,-0.1115,4.5225,90,28,83.77,230,5.75
5/27/2019 2:00,-0.1115,4.5225,90,27,88.83,270,4.6
5/27/2019 3:00,-0.1115,4.5225,90,27,88.83,280,4.6
5/27/2019 5:00,-0.1115,4.5225,90,26,94.23,M,4.6
5/27/2019 6:00,-0.1115,4.5225,90,26,94.23,280,3.45
5/27/2019 7:00,-0.1115,4.5225,90,26,94.23,310,4.6
5/27/2019 8:00,-0.1115,4.5225,90,28,83.77,310,4.6
5/27/2019 9:00,-0.1115,4.5225,90,29,74.44,290,3.45
5/27/2019 10:00,-0.1115,4.5225,90,24,100,M,3.45
5/27/2019 11:00,-0.1115,4.5225,90,26,88.75,200,9.2
5/27/2019 12:00,-0.1115,4.5225,90,26,88.75,210,5.75
5/27/2019 14:00,-0.1115,4.5225,90,27,83.66,220,9.2
5/27/2019 15:00,-0.1115,4.5225,90,27,88.83,210,10.35
5/27/2019 16:00,-0.1115,4.5225,90,27,83.66,220,11.5
5/27/2019 17:00,-0.1115,4.5225,90,27,78.76,220,8.05
5/27/2019 18:00,-0.1115,4.5225,90,27,78.76,240,8.05
5/27/2019 19:00,-0.1115,4.5225,90,27,83.66,260,8.05
5/27/2019 20:00,-0.1115,4.5225,90,26,88.75,260,5.75
5/27/2019 21:00,-0.1115,4.5225,90,26,88.75,270,6.9
5/27/2019 22:00,-0.1115,4.5225,90,26,88.75,270,6.9
5/27/2019 23:00,-0.1115,4.5225,90,25,94.19,280,6.9
5/28/2019 0:00,-0.1115,4.5225,90,25,94.19,280,5.75
5/28/2019 1:00,-0.1115,4.5225,90,25,94.19,280,6.9
5/28/2019 2:00,-0.1115,4.5225,90,24,94.14,290,8.05
5/28/2019 3:00,-0.1115,4.5225,90,24,94.14,280,6.9
5/28/2019 4:00,-0.1115,4.5225,90,24,94.14,290,5.75
5/28/2019 5:00,-0.1115,4.5225,90,24,94.14,290,6.9
5/28/2019 6:00,-0.1115,4.5225,90,24,94.14,280,6.9
5/28/2019 7:00,-0.1115,4.5225,90,25,88.67,290,6.9
5/28/2019 8:00,-0.1115,4.5225,90,27,78.76,290,9.2
5/28/2019 9:00,-0.1115,4.5225,90,28,74.28,290,10.35
5/28/2019 10:00,-0.1115,4.5225,90,29,74.44,280,9.2
5/28/2019 11:00,-0.1115,4.5225,90,30,66.15,250,10.35
5/28/2019 12:00,-0.1115,4.5225,90,31,62.47,240,6.9
5/28/2019 13:00,-0.1115,4.5225,90,31,70.45,180,13.8
5/28/2019 14:00,-0.1115,4.5225,90,31,66.35,190,13.8
5/28/2019 15:00,-0.1115,4.5225,90,30,70.27,200,13.8
5/28/2019 16:00,-0.1115,4.5225,90,30,66.15,200,12.65
5/28/2019 17:00,-0.1115,4.5225,90,29,74.44,200,13.8
5/28/2019 18:00,-0.1115,4.5225,90,28,78.9,210,12.65
5/28/2019 19:00,-0.1115,4.5225,90,28,78.9,220,8.05
5/28/2019 20:00,-0.1115,4.5225,90,28,78.9,220,10.35
5/28/2019 21:00,-0.1115,4.5225,90,28,83.77,210,9.2
5/28/2019 22:00,-0.1115,4.5225,90,28,83.77,230,10.35
5/28/2019 23:00,-0.1115,4.5225,90,28,83.77,240,9.2
5/29/2019 0:00,-0.1115,4.5225,90,27,88.83,250,10.35
5/29/2019 1:00,-0.1115,4.5225,90,27,88.83,260,6.9
5/29/2019 2:00,-0.1115,4.5225,90,26,94.23,280,5.75
5/29/2019 3:00,-0.1115,4.5225,90,26,94.23,280,5.75
5/29/2019 4:00,-0.1115,4.5225,90,26,88.75,300,6.9
5/29/2019 5:00,-0.1115,4.5225,90,25,94.19,280,4.6
5/29/2019 6:00,-0.1115,4.5225,90,25,94.19,290,6.9
5/29/2019 7:00,-0.1115,4.5225,90,26,88.75,290,10.35
5/29/2019 8:00,-0.1115,4.5225,90,28,78.9,280,11.5
5/29/2019 9:00,-0.1115,4.5225,90,29,74.44,290,11.5
5/29/2019 11:00,-0.1115,4.5225,90,32,59.01,280,8.05
5/29/2019 12:00,-0.1115,4.5225,90,33,55.77,240,6.9
5/29/2019 13:00,-0.1115,4.5225,90,31,70.45,200,13.8
5/29/2019 15:00,-0.1115,4.5225,90,23,100,190,8.05
5/29/2019 16:00,-0.1115,4.5225,90,23,100,200,4.6
5/29/2019 17:00,-0.1115,4.5225,90,24,100,260,5.75
5/29/2019 18:00,-0.1115,4.5225,90,25,94.19,210,3.45
5/29/2019 19:00,-0.1115,4.5225,90,25,88.67,M,3.45
5/29/2019 20:00,-0.1115,4.5225,90,25,94.19,50,3.45
5/29/2019 21:00,-0.1115,4.5225,90,25,94.19,340,4.6
5/29/2019 22:00,-0.1115,4.5225,90,25,94.19,320,4.6
5/29/2019 23:00,-0.1115,4.5225,90,25,94.19,290,3.45
5/30/2019 0:00,-0.1115,4.5225,90,25,94.19,270,4.6
5/30/2019 1:00,-0.1115,4.5225,90,26,94.23,220,5.75
5/30/2019 2:00,-0.1115,4.5225,90,26,94.23,250,6.9
5/30/2019 3:00,-0.1115,4.5225,90,25,100,230,6.9
5/30/2019 4:00,-0.1115,4.5225,90,25,94.19,250,6.9
5/30/2019 5:00,-0.1115,4.5225,90,25,94.19,260,3.45
5/30/2019 6:00,-0.1115,4.5225,90,25,100,230,4.6
5/30/2019 7:00,-0.1115,4.5225,90,26,94.23,240,4.6
5/30/2019 8:00,-0.1115,4.5225,90,27,94.27,280,5.75
5/30/2019 12:00,-0.1115,4.5225,90,29,79.04,200,12.65
5/30/2019 13:00,-0.1115,4.5225,90,29,79.04,190,12.65
5/30/2019 14:00,-0.1115,4.5225,90,29,79.04,190,13.8
5/30/2019 15:00,-0.1115,4.5225,90,28,83.77,190,13.8
5/30/2019 16:00,-0.1115,4.5225,90,28,83.77,180,11.5
5/30/2019 17:00,-0.1115,4.5225,90,28,83.77,180,10.35
5/30/2019 18:00,-0.1115,4.5225,90,27,88.83,190,10.35
5/30/2019 19:00,-0.1115,4.5225,90,28,83.77,200,10.35
5/30/2019 20:00,-0.1115,4.5225,90,28,83.77,190,9.2
5/30/2019 21:00,-0.1115,4.5225,90,27,88.83,190,9.2
5/30/2019 22:00,-0.1115,4.5225,90,27,88.83,190,9.2
5/30/2019 23:00,-0.1115,4.5225,90,27,88.83,210,5.75
5/31/2019 0:00,-0.1115,4.5225,90,27,88.83,190,6.9
5/31/2019 1:00,-0.1115,4.5225,90,27,88.83,190,6.9
5/31/2019 2:00,-0.1115,4.5225,90,27,88.83,200,8.05
5/31/2019 3:00,-0.1115,4.5225,90,26,94.23,200,5.75
5/31/2019 4:00,-0.1115,4.5225,90,26,94.23,210,9.2
5/31/2019 5:00,-0.1115,4.5225,90,26,94.23,260,5.75
5/31/2019 6:00,-0.1115,4.5225,90,25,94.19,280,5.75
5/31/2019 7:00,-0.1115,4.5225,90,26,88.75,270,8.05
5/31/2019 8:00,-0.1115,4.5225,90,24,100,270,10.35
5/31/2019 9:00,-0.1115,4.5225,90,27,83.66,230,9.2
5/31/2019 10:00,-0.1115,4.5225,90,26,94.23,210,8.05
5/31/2019 11:00,-0.1115,4.5225,90,28,83.77,240,11.5
5/31/2019 12:00,-0.1115,4.5225,90,27,88.83,190,11.5
5/31/2019 13:00,-0.1115,4.5225,90,27,83.66,200,14.95
5/31/2019 14:00,-0.1115,4.5225,90,25,100,190,13.8
5/31/2019 15:00,-0.1115,4.5225,90,26,94.23,210,14.95
5/31/2019 16:00,-0.1115,4.5225,90,26,88.75,220,10.35
5/31/2019 17:00,-0.1115,4.5225,90,25,94.19,200,13.8
5/31/2019 18:00,-0.1115,4.5225,90,25,94.19,170,6.9
5/31/2019 19:00,-0.1115,4.5225,90,25,94.19,200,8.05
5/31/2019 20:00,-0.1115,4.5225,90,25,94.19,180,6.9
5/31/2019 21:00,-0.1115,4.5225,90,25,94.19,190,10.35
5/31/2019 22:00,-0.1115,4.5225,90,25,94.19,200,10.35
5/31/2019 23:00,-0.1115,4.5225,90,25,94.19,210,12.65
6/1/2019 0:00,-0.1115,4.5225,90,25,94.19,230,9.2
6/1/2019 1:00,-0.1115,4.5225,90,25,94.19,270,5.75
6/1/2019 2:00,-0.1115,4.5225,90,25,94.19,290,5.75
6/1/2019 3:00,-0.1115,4.5225,90,24,94.14,300,5.75
6/1/2019 4:00,-0.1115,4.5225,90,24,100,290,6.9
6/1/2019 5:00,-0.1115,4.5225,90,24,100,270,5.75
6/1/2019 6:00,-0.1115,4.5225,90,24,100,270,4.6
6/1/2019 7:00,-0.1115,4.5225,90,25,94.19,300,6.9
6/1/2019 8:00,-0.1115,4.5225,90,26,88.75,290,6.9
6/1/2019 9:00,-0.1115,4.5225,90,27,83.66,290,8.05
6/1/2019 10:00,-0.1115,4.5225,90,28,78.9,280,5.75
6/1/2019 11:00,-0.1115,4.5225,90,27,83.66,220,6.9
6/1/2019 12:00,-0.1115,4.5225,90,28,74.28,240,10.35
6/1/2019 13:00,-0.1115,4.5225,90,29,70.08,220,11.5
6/1/2019 14:00,-0.1115,4.5225,90,29,70.08,220,11.5
6/1/2019 15:00,-0.1115,4.5225,90,29,74.44,210,13.8
6/1/2019 16:00,-0.1115,4.5225,90,28,74.28,230,11.5
6/1/2019 17:00,-0.1115,4.5225,90,28,74.28,220,12.65
6/1/2019 18:00,-0.1115,4.5225,90,27,74.11,220,10.35
6/1/2019 19:00,-0.1115,4.5225,90,27,78.76,230,8.05
6/1/2019 20:00,-0.1115,4.5225,90,26,83.55,240,9.2
6/1/2019 21:00,-0.1115,4.5225,90,26,88.75,240,8.05
6/1/2019 22:00,-0.1115,4.5225,90,26,83.55,250,6.9
6/1/2019 23:00,-0.1115,4.5225,90,26,83.55,230,5.75
6/2/2019 0:00,-0.1115,4.5225,90,26,88.75,230,6.9
6/2/2019 1:00,-0.1115,4.5225,90,26,88.75,230,5.75
6/2/2019 2:00,-0.1115,4.5225,90,25,100,260,4.6
6/2/2019 3:00,-0.1115,4.5225,90,25,100,260,4.6
6/2/2019 4:00,-0.1115,4.5225,90,25,100,270,3.45
6/2/2019 5:00,-0.1115,4.5225,90,25,94.19,230,3.45
6/2/2019 6:00,-0.1115,4.5225,90,25,94.19,M,2.3
6/2/2019 7:00,-0.1115,4.5225,90,26,94.23,250,4.6
6/2/2019 8:00,-0.1115,4.5225,90,27,83.66,230,8.05
6/2/2019 9:00,-0.1115,4.5225,90,28,78.9,200,9.2
6/2/2019 10:00,-0.1115,4.5225,90,29,74.44,200,11.5
6/2/2019 11:00,-0.1115,4.5225,90,29,65.95,190,12.65
6/2/2019 12:00,-0.1115,4.5225,90,30,62.25,200,13.8
6/2/2019 13:00,-0.1115,4.5225,90,30,62.25,200,11.5
6/2/2019 14:00,-0.1115,4.5225,90,29,70.08,190,12.65
6/2/2019 15:00,-0.1115,4.5225,90,29,70.08,190,12.65
6/2/2019 16:00,-0.1115,4.5225,90,29,70.08,190,12.65
6/2/2019 17:00,-0.1115,4.5225,90,28,78.9,180,12.65
6/2/2019 19:00,-0.1115,4.5225,90,27,78.76,210,9.2
6/2/2019 20:00,-0.1115,4.5225,90,27,83.66,200,6.9
6/2/2019 21:00,-0.1115,4.5225,90,27,83.66,210,6.9
6/2/2019 22:00,-0.1115,4.5225,90,27,83.66,210,5.75
6/2/2019 23:00,-0.1115,4.5225,90,26,88.75,220,3.45
6/3/2019 0:00,-0.1115,4.5225,90,27,83.66,230,4.6
6/3/2019 1:00,-0.1115,4.5225,90,27,83.66,240,4.6
6/3/2019 2:00,-0.1115,4.5225,90,26,88.75,280,4.6
6/3/2019 3:00,-0.1115,4.5225,90,26,88.75,280,4.6
6/3/2019 4:00,-0.1115,4.5225,90,25,94.19,300,4.6
6/3/2019 5:00,-0.1115,4.5225,90,25,94.19,280,4.6
6/3/2019 6:00,-0.1115,4.5225,90,25,94.19,280,3.45
6/3/2019 7:00,-0.1115,4.5225,90,26,88.75,280,4.6
6/3/2019 8:00,-0.1115,4.5225,90,27,83.66,260,6.9
6/3/2019 9:00,-0.1115,4.5225,90,28,78.9,250,5.75
6/3/2019 10:00,-0.1115,4.5225,90,29,74.44,200,10.35
6/3/2019 11:00,-0.1115,4.5225,90,30,66.15,180,11.5
6/3/2019 12:00,-0.1115,4.5225,90,30,66.15,210,11.5
6/3/2019 13:00,-0.1115,4.5225,90,30,70.27,200,12.65
6/3/2019 14:00,-0.1115,4.5225,90,30,62.25,200,14.95
6/3/2019 15:00,-0.1115,4.5225,90,30,66.15,190,12.65
6/3/2019 16:00,-0.1115,4.5225,90,29,74.44,210,13.8
6/3/2019 17:00,-0.1115,4.5225,90,28,78.9,210,12.65
6/3/2019 18:00,-0.1115,4.5225,90,28,78.9,210,12.65
6/3/2019 19:00,-0.1115,4.5225,90,27,83.66,210,10.35
6/3/2019 20:00,-0.1115,4.5225,90,27,83.66,210,9.2
6/3/2019 21:00,-0.1115,4.5225,90,27,83.66,220,9.2
6/3/2019 22:00,-0.1115,4.5225,90,27,83.66,230,8.05
6/3/2019 23:00,-0.1115,4.5225,90,27,83.66,240,8.05
6/4/2019 0:00,-0.1115,4.5225,90,27,83.66,240,6.9
6/4/2019 1:00,-0.1115,4.5225,90,27,83.66,240,6.9
6/4/2019 2:00,-0.1115,4.5225,90,27,83.66,240,6.9
6/4/2019 3:00,-0.1115,4.5225,90,27,83.66,230,8.05
6/4/2019 4:00,-0.1115,4.5225,90,27,83.66,260,6.9
6/4/2019 5:00,-0.1115,4.5225,90,26,88.75,280,8.05
6/4/2019 7:00,-0.1115,4.5225,90,26,88.75,260,6.9
6/4/2019 8:00,-0.1115,4.5225,90,27,83.66,260,8.05
6/4/2019 9:00,-0.1115,4.5225,90,28,78.9,260,8.05
6/4/2019 10:00,-0.1115,4.5225,90,27,83.66,220,13.8
6/4/2019 11:00,-0.1115,4.5225,90,26,88.75,210,13.8
6/4/2019 12:00,-0.1115,4.5225,90,27,88.83,220,16.1
6/4/2019 13:00,-0.1115,4.5225,90,26,94.23,230,11.5
6/4/2019 14:00,-0.1115,4.5225,90,26,94.23,220,11.5
6/4/2019 15:00,-0.1115,4.5225,90,27,88.83,230,13.8
6/4/2019 16:00,-0.1115,4.5225,90,27,88.83,220,14.95
6/4/2019 17:00,-0.1115,4.5225,90,27,83.66,220,13.8
6/4/2019 18:00,-0.1115,4.5225,90,27,83.66,230,16.1
6/4/2019 19:00,-0.1115,4.5225,90,26,88.75,230,11.5
6/4/2019 20:00,-0.1115,4.5225,90,26,83.55,230,9.2
6/4/2019 21:00,-0.1115,4.5225,90,26,83.55,240,9.2
6/4/2019 22:00,-0.1115,4.5225,90,26,88.75,240,10.35
6/4/2019 23:00,-0.1115,4.5225,90,26,88.75,250,9.2
6/5/2019 0:00,-0.1115,4.5225,90,25,94.19,250,6.9
6/5/2019 1:00,-0.1115,4.5225,90,25,94.19,270,9.2
6/5/2019 2:00,-0.1115,4.5225,90,25,94.19,260,6.9
6/5/2019 3:00,-0.1115,4.5225,90,25,100,260,9.2
6/5/2019 4:00,-0.1115,4.5225,90,25,94.19,270,9.2
6/5/2019 5:00,-0.1115,4.5225,90,25,94.19,260,9.2
6/5/2019 6:00,-0.1115,4.5225,90,25,94.19,270,10.35
6/5/2019 7:00,-0.1115,4.5225,90,25,94.19,260,10.35
6/5/2019 8:00,-0.1115,4.5225,90,26,88.75,270,10.35
6/5/2019 9:00,-0.1115,4.5225,90,27,83.66,260,11.5
6/5/2019 10:00,-0.1115,4.5225,90,28,78.9,260,11.5
6/5/2019 11:00,-0.1115,4.5225,90,29,79.04,230,8.05
6/5/2019 12:00,-0.1115,4.5225,90,29,79.04,180,11.5
6/5/2019 13:00,-0.1115,4.5225,90,30,79.18,180,13.8
6/5/2019 14:00,-0.1115,4.5225,90,30,70.27,240,3.45
6/5/2019 15:00,-0.1115,4.5225,90,30,70.27,210,14.95
6/5/2019 16:00,-0.1115,4.5225,90,29,74.44,210,13.8
6/5/2019 17:00,-0.1115,4.5225,90,28,78.9,210,19.55
6/5/2019 18:00,-0.1115,4.5225,90,27,83.66,210,18.4
6/5/2019 19:00,-0.1115,4.5225,90,27,88.83,220,17.25
6/5/2019 20:00,-0.1115,4.5225,90,27,88.83,220,12.65
6/5/2019 21:00,-0.1115,4.5225,90,27,83.66,230,9.2
6/5/2019 22:00,-0.1115,4.5225,90,27,83.66,230,10.35
6/5/2019 23:00,-0.1115,4.5225,90,27,83.66,250,9.2
6/6/2019 0:00,-0.1115,4.5225,90,26,88.75,250,13.8
6/6/2019 1:00,-0.1115,4.5225,90,26,88.75,260,9.2
6/6/2019 2:00,-0.1115,4.5225,90,26,88.75,260,11.5
6/6/2019 3:00,-0.1115,4.5225,90,25,94.19,250,11.5
6/6/2019 4:00,-0.1115,4.5225,90,25,94.19,260,9.2
6/6/2019 5:00,-0.1115,4.5225,90,25,94.19,270,9.2
6/6/2019 6:00,-0.1115,4.5225,90,25,94.19,260,8.05
6/6/2019 7:00,-0.1115,4.5225,90,26,88.75,270,9.2
6/6/2019 8:00,-0.1115,4.5225,90,26,88.75,260,10.35
6/6/2019 9:00,-0.1115,4.5225,90,28,78.9,260,16.1
6/6/2019 10:00,-0.1115,4.5225,90,29,74.44,270,14.95
6/6/2019 17:00,-0.1115,4.5225,90,28,83.77,220,21.85
6/6/2019 18:00,-0.1115,4.5225,90,27,88.83,210,19.55
6/6/2019 19:00,-0.1115,4.5225,90,27,83.66,220,17.25
6/6/2019 20:00,-0.1115,4.5225,90,27,83.66,220,16.1
6/6/2019 21:00,-0.1115,4.5225,90,27,88.83,220,16.1
6/6/2019 22:00,-0.1115,4.5225,90,26,94.23,220,12.65
6/6/2019 23:00,-0.1115,4.5225,90,27,83.66,220,16.1
6/7/2019 0:00,-0.1115,4.5225,90,25,83.44,80,16.1
6/7/2019 1:00,-0.1115,4.5225,90,21,100,50,13.8
6/7/2019 2:00,-0.1115,4.5225,90,22,100,20,11.5
6/7/2019 3:00,-0.1115,4.5225,90,22,100,10,9.2
6/7/2019 4:00,-0.1115,4.5225,90,22,100,300,9.2
6/7/2019 5:00,-0.1115,4.5225,90,22,100,280,6.9
6/7/2019 6:00,-0.1115,4.5225,90,23,100,270,8.05
6/7/2019 7:00,-0.1115,4.5225,90,23,94.1,270,8.05
6/7/2019 8:00,-0.1115,4.5225,90,23,94.1,270,9.2
6/7/2019 9:00,-0.1115,4.5225,90,24,88.59,260,8.05
6/7/2019 10:00,-0.1115,4.5225,90,25,83.44,290,10.35
6/7/2019 15:00,-0.1115,4.5225,90,28,74.28,290,8.05
6/7/2019 16:00,-0.1115,4.5225,90,26,83.55,M,5.75
6/7/2019 17:00,-0.1115,4.5225,90,26,83.55,190,12.65
6/7/2019 18:00,-0.1115,4.5225,90,25,88.67,200,11.5
6/7/2019 19:00,-0.1115,4.5225,90,25,94.19,200,10.35
6/7/2019 20:00,-0.1115,4.5225,90,25,88.67,240,6.9
6/7/2019 21:00,-0.1115,4.5225,90,26,83.55,230,6.9
6/7/2019 22:00,-0.1115,4.5225,90,25,88.67,250,5.75
6/7/2019 23:00,-0.1115,4.5225,90,25,88.67,250,6.9
6/8/2019 0:00,-0.1115,4.5225,90,25,88.67,250,6.9
6/8/2019 2:00,-0.1115,4.5225,90,25,88.67,260,4.6
6/8/2019 3:00,-0.1115,4.5225,90,25,88.67,M,2.3
6/8/2019 4:00,-0.1115,4.5225,90,25,94.19,260,4.6
6/8/2019 5:00,-0.1115,4.5225,90,25,88.67,M,2.3
6/8/2019 6:00,-0.1115,4.5225,90,25,94.19,M,2.3
6/8/2019 7:00,-0.1115,4.5225,90,25,94.19,290,4.6
6/8/2019 8:00,-0.1115,4.5225,90,26,88.75,230,8.05
6/8/2019 9:00,-0.1115,4.5225,90,28,78.9,190,10.35
6/8/2019 10:00,-0.1115,4.5225,90,27,83.66,220,14.95
6/8/2019 12:00,-0.1115,4.5225,90,30,70.27,200,13.8
6/8/2019 13:00,-0.1115,4.5225,90,29,74.44,180,13.8
6/8/2019 14:00,-0.1115,4.5225,90,28,78.9,180,13.8
6/8/2019 15:00,-0.1115,4.5225,90,29,74.44,190,16.1
6/8/2019 16:00,-0.1115,4.5225,90,28,78.9,190,14.95
6/8/2019 17:00,-0.1115,4.5225,90,28,78.9,210,16.1
6/8/2019 19:00,-0.1115,4.5225,90,27,88.83,200,12.65
6/8/2019 20:00,-0.1115,4.5225,90,27,83.66,210,11.5
6/8/2019 21:00,-0.1115,4.5225,90,27,83.66,210,14.95
6/8/2019 22:00,-0.1115,4.5225,90,27,83.66,210,10.35
6/8/2019 23:00,-0.1115,4.5225,90,26,88.75,210,11.5
6/9/2019 0:00,-0.1115,4.5225,90,26,88.75,220,11.5
6/9/2019 1:00,-0.1115,4.5225,90,26,88.75,220,10.35
6/9/2019 2:00,-0.1115,4.5225,90,26,88.75,230,8.05
6/9/2019 3:00,-0.1115,4.5225,90,26,88.75,230,8.05
6/9/2019 4:00,-0.1115,4.5225,90,26,88.75,220,10.35
6/9/2019 5:00,-0.1115,4.5225,90,25,94.19,220,9.2
6/9/2019 6:00,-0.1115,4.5225,90,25,94.19,230,6.9
6/9/2019 7:00,-0.1115,4.5225,90,25,94.19,240,5.75
6/9/2019 8:00,-0.1115,4.5225,90,26,88.75,250,5.75
6/9/2019 9:00,-0.1115,4.5225,90,27,78.76,220,10.35
6/9/2019 10:00,-0.1115,4.5225,90,28,74.28,220,11.5
6/9/2019 11:00,-0.1115,4.5225,90,28,69.9,210,12.65
6/9/2019 12:00,-0.1115,4.5225,90,29,70.08,190,12.65
6/9/2019 13:00,-0.1115,4.5225,90,29,70.08,180,12.65
6/9/2019 14:00,-0.1115,4.5225,90,29,70.08,190,16.1
6/9/2019 15:00,-0.1115,4.5225,90,28,74.28,190,16.1
6/9/2019 16:00,-0.1115,4.5225,90,27,78.76,190,14.95
6/9/2019 17:00,-0.1115,4.5225,90,27,78.76,200,14.95
6/9/2019 18:00,-0.1115,4.5225,90,27,78.76,200,13.8
6/9/2019 19:00,-0.1115,4.5225,90,26,88.75,200,11.5
6/9/2019 20:00,-0.1115,4.5225,90,26,88.75,210,10.35
6/9/2019 21:00,-0.1115,4.5225,90,27,78.76,200,12.65
6/9/2019 22:00,-0.1115,4.5225,90,26,83.55,200,11.5
6/9/2019 23:00,-0.1115,4.5225,90,26,88.75,190,9.2
6/10/2019 0:00,-0.1115,4.5225,90,26,88.75,200,9.2
6/10/2019 1:00,-0.1115,4.5225,90,26,88.75,190,8.05
6/10/2019 2:00,-0.1115,4.5225,90,26,88.75,200,9.2
6/10/2019 3:00,-0.1115,4.5225,90,26,88.75,210,10.35
6/10/2019 4:00,-0.1115,4.5225,90,26,88.75,190,10.35
6/10/2019 5:00,-0.1115,4.5225,90,26,88.75,230,9.2
6/10/2019 6:00,-0.1115,4.5225,90,26,83.55,220,11.5
6/10/2019 7:00,-0.1115,4.5225,90,26,88.75,230,6.9
6/10/2019 8:00,-0.1115,4.5225,90,27,78.76,210,12.65
6/10/2019 9:00,-0.1115,4.5225,90,27,78.76,200,14.95
6/10/2019 10:00,-0.1115,4.5225,90,27,78.76,190,12.65
6/10/2019 11:00,-0.1115,4.5225,90,27,74.11,190,13.8
6/10/2019 12:00,-0.1115,4.5225,90,28,74.28,200,13.8
6/10/2019 13:00,-0.1115,4.5225,90,28,74.28,200,16.1
6/10/2019 14:00,-0.1115,4.5225,90,28,74.28,190,16.1
6/10/2019 15:00,-0.1115,4.5225,90,28,74.28,200,16.1
6/10/2019 16:00,-0.1115,4.5225,90,28,74.28,190,16.1
6/10/2019 17:00,-0.1115,4.5225,90,27,78.76,190,14.95
6/10/2019 18:00,-0.1115,4.5225,90,27,78.76,190,13.8
6/10/2019 19:00,-0.1115,4.5225,90,26,83.55,200,12.65
6/10/2019 20:00,-0.1115,4.5225,90,26,83.55,200,10.35
6/10/2019 21:00,-0.1115,4.5225,90,26,83.55,200,9.2
6/10/2019 22:00,-0.1115,4.5225,90,26,83.55,210,9.2
6/10/2019 23:00,-0.1115,4.5225,90,26,88.75,210,10.35
6/11/2019 0:00,-0.1115,4.5225,90,26,83.55,230,9.2
6/11/2019 1:00,-0.1115,4.5225,90,26,83.55,230,6.9
6/11/2019 2:00,-0.1115,4.5225,90,25,88.67,280,3.45
6/11/2019 3:00,-0.1115,4.5225,90,25,94.19,260,4.6
6/11/2019 4:00,-0.1115,4.5225,90,25,94.19,240,5.75
6/11/2019 5:00,-0.1115,4.5225,90,26,83.55,210,8.05
6/11/2019 6:00,-0.1115,4.5225,90,25,88.67,250,6.9
6/11/2019 7:00,-0.1115,4.5225,90,25,88.67,270,5.75
6/11/2019 8:00,-0.1115,4.5225,90,26,83.55,230,9.2
6/11/2019 9:00,-0.1115,4.5225,90,27,74.11,230,12.65
6/11/2019 17:00,-0.1115,4.5225,90,27,74.11,190,13.8
