created_at,site,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2019-04-08 17:00:00 UTC,DJ_U,27.83,69.37,134.77,30818.5,0.01,871.27,,47.31
2019-04-08 18:00:00 UTC,DJ_U,0.02,0.14,0.17,30816,0.01,871.11,,0.14
2019-04-09 14:00:00 UTC,DJ_U,0.22,0.58,0.7,31312,0.01,858.96,,0.58
2019-04-09 15:00:00 UTC,DJ_U,17.93,46.26,89.37,31304.53,0.01,858.78,,31.31
2019-04-09 16:00:00 UTC,DJ_U,0.09,0.07,0.2,31150.5,0.01,858.96,,0.07
2019-11-13 11:00:00 UTC,DJ_U,27.73,41.45,56.47,22192.92,0,1006.89,,34.38
2019-11-13 12:00:00 UTC,DJ_U,19.7,26.31,30.27,19330.67,0,1006.05,,25.92
2019-11-13 13:00:00 UTC,DJ_U,21.51,27.68,30.49,19358.93,0,1005.08,,27.11
2019-11-13 14:00:00 UTC,DJ_U,18.5,23.82,26.36,19279.17,0,1004.44,,23.47
2019-11-13 15:00:00 UTC,DJ_U,18.23,23.61,26.78,19237.33,0,1004.28,,22.85
2019-11-13 16:00:00 UTC,DJ_U,20.71,26.65,30.16,19405.07,0.01,1004.47,,25.43
2019-11-13 17:00:00 UTC,DJ_U,25.1,31.41,34.65,19217.07,0.01,1005.13,,29.24
2019-11-13 18:00:00 UTC,DJ_U,28.64,37.01,41.26,19036,0.01,1005.43,,32.38
2019-11-13 19:00:00 UTC,DJ_U,27.29,35.11,39.15,19077.6,0.01,1006.09,,31.15
2019-11-13 20:00:00 UTC,DJ_U,20.81,27.02,30.18,19170.93,0.01,1007.18,,26.43
2019-11-13 21:00:00 UTC,DJ_U,20.06,26.54,30.29,18964,0.01,1007.97,,26.08
2019-11-13 22:00:00 UTC,DJ_U,17.43,22.87,25.74,19165.87,0.01,1007.97,,22.82
2019-11-13 23:00:00 UTC,DJ_U,23.81,32.04,36.16,19204.27,0.01,1007.78,,30.65
2019-11-14 00:00:00 UTC,DJ_U,30.75,42.04,47.36,19230.93,0.01,1007.48,,36.85
2019-11-14 01:00:00 UTC,DJ_U,29.02,40.06,45.89,19198.67,0.01,1006.71,,35.58
2019-11-14 02:00:00 UTC,DJ_U,28.27,38.53,43.44,19221.07,0.01,1006.28,,34.8
2019-11-14 03:00:00 UTC,DJ_U,29.35,40.22,45.13,19300.8,0.01,1006.24,,35.8
2019-11-14 04:00:00 UTC,DJ_U,40.42,52.98,57.54,19209.6,0.01,1006.25,,43.58
2019-11-14 05:00:00 UTC,DJ_U,24.35,32.01,35.26,19187.47,0.01,1006.91,,30.84
2019-11-14 06:00:00 UTC,DJ_U,21.81,28.55,31.34,19357.33,0.01,1007.9,,28.07
2019-11-14 07:00:00 UTC,DJ_U,23.29,33.29,38.8,19048.27,0.01,1009.21,,30.86
2019-11-14 08:00:00 UTC,DJ_U,9.96,13.86,15.89,19023.73,0.01,1010.03,,13.8
2019-11-14 09:00:00 UTC,DJ_U,7.08,9.6,10.82,19230.4,0.01,1010.26,,9.6
2019-11-14 10:00:00 UTC,DJ_U,15.38,20.81,23.29,19413.52,0.01,1009.61,,19.58
2019-11-14 11:00:00 UTC,DJ_U,14.52,19.32,21.26,19284,0.01,1008.68,,19.31
2019-11-14 12:00:00 UTC,DJ_U,19.52,25.56,28.25,19114.67,0.01,1007.56,,25.18
2019-11-14 13:00:00 UTC,DJ_U,19.74,26.01,28.86,19206.93,0,1006.43,,25.68
2019-11-14 14:00:00 UTC,DJ_U,24.67,32.37,36.33,19177.07,0,1005.71,,30.37
2019-11-14 15:00:00 UTC,DJ_U,24.68,32.14,35.41,19167.72,0,1005.53,,30.62
2019-11-14 16:00:00 UTC,DJ_U,37.53,48.69,54.33,19130.67,0.01,1005.69,,39.72
2019-11-14 17:00:00 UTC,DJ_U,44.26,57.14,62.93,18982.8,0.01,1005.99,,44
2019-11-14 18:00:00 UTC,DJ_U,34.63,45.19,49.67,19060,0.01,1006.95,,37.84
2019-11-14 19:00:00 UTC,DJ_U,35.62,46.8,51.82,19279.73,0.01,1007.53,,39.46
2019-11-14 20:00:00 UTC,DJ_U,34.5,46.08,51.41,19160.3,0.01,1008.2,,39.11
2019-11-14 21:00:00 UTC,DJ_U,49.89,68.07,75.73,18662.4,0.01,1008.73,,48.48
2019-11-14 22:00:00 UTC,DJ_U,56.07,76.61,85.63,18787.33,0.01,1008.62,,51.82
2019-11-14 23:00:00 UTC,DJ_U,47.6,65.36,73.44,19422.77,0.01,1008.04,,47.5
2019-11-15 00:00:00 UTC,DJ_U,48.27,66.58,74.39,19353.07,0.01,1007.58,,48.04
2019-11-15 01:00:00 UTC,DJ_U,42.92,59,66.03,19268,0.01,1006.81,,45.02
2019-11-15 02:00:00 UTC,DJ_U,35.94,48.82,54.29,19248.8,0.01,1006.5,,40.47
2019-11-15 03:00:00 UTC,DJ_U,40.81,55.94,62.28,19267.73,0.01,1006.5,,43.62
2019-11-15 04:00:00 UTC,DJ_U,38.19,52.74,59.05,19279.2,0.01,1006.69,,42.31
2019-11-15 05:00:00 UTC,DJ_U,47.19,64.07,71.31,19284.14,0.01,1007.21,,47.05
2019-11-15 06:00:00 UTC,DJ_U,61.85,81.26,88.79,19421.44,0.01,1007.67,,54.34
2019-11-15 07:00:00 UTC,DJ_U,43.28,57.05,62.33,19250.29,0,1008.28,,44.09
2019-11-15 08:00:00 UTC,DJ_U,27.13,35.32,38.77,19124,0,1008.81,,32.8
2019-11-15 09:00:00 UTC,DJ_U,31.61,41.05,45.01,19094.07,0,1008.64,,36.14
2019-11-15 10:00:00 UTC,DJ_U,33.21,42.94,47.03,18829.85,0,1008.29,,37.03
2019-11-15 11:00:00 UTC,DJ_U,19.66,25.2,27.39,19352.8,0,1007.52,,24.91
2019-11-15 12:00:00 UTC,DJ_U,19.62,25.55,27.99,18933.76,0,1006.39,,24.85
2019-11-15 13:00:00 UTC,DJ_U,15.02,19.37,21.3,18171.6,0,1005.84,,19.33
2019-11-15 14:00:00 UTC,DJ_U,14.13,18.15,20.27,19274.46,0.01,1005.42,,18.09
2019-11-15 15:00:00 UTC,DJ_U,15.01,19.45,21.65,19265.92,0.01,1005.15,,19.43
2019-11-15 16:00:00 UTC,DJ_U,21.81,28,30.84,16678.55,0.01,1005.5,,26.63
2019-11-15 17:00:00 UTC,DJ_U,24.2,30.4,33.39,18250.07,0.01,1005.82,,28.6
2019-11-15 18:00:00 UTC,DJ_U,27.14,34.79,38.27,18891.08,0.01,1006.59,,31.6
2019-11-15 19:00:00 UTC,DJ_U,31.31,39.97,43.87,18695.2,0.01,1007.28,,34.6
2019-11-15 20:00:00 UTC,DJ_U,28.72,36.46,40.32,19112,0.01,1008.05,,32.73
2019-11-15 21:00:00 UTC,DJ_U,23.63,30.48,34,19403.08,0.01,1008.55,,29.19
2019-11-15 22:00:00 UTC,DJ_U,24.43,32.22,36.48,19173.6,0.01,1008.54,,30.8
2019-11-15 23:00:00 UTC,DJ_U,28.24,37.71,42.35,19317.07,0.01,1008.14,,34.27
2019-11-16 00:00:00 UTC,DJ_U,46.86,64.23,72.3,19352.83,0.01,1007.27,,47.06
2019-11-16 01:00:00 UTC,DJ_U,45.93,61.52,68.05,19353.33,0.01,1006.48,,47.42
2019-11-16 02:00:00 UTC,DJ_U,33.14,44.98,50.11,19140.53,0.01,1006.22,,38.39
2019-11-16 03:00:00 UTC,DJ_U,26.47,36,39.97,19239.47,0.01,1006.33,,33.23
2019-11-16 04:00:00 UTC,DJ_U,30.07,40.22,44.54,19271.73,0.01,1006.66,,35.81
2019-11-16 05:00:00 UTC,DJ_U,45.4,61.14,67.38,19284.8,0.01,1006.9,,45.69
2019-11-16 06:00:00 UTC,DJ_U,43.52,57.88,63.6,19385.07,0.01,1007.16,,44.45
2019-11-16 07:00:00 UTC,DJ_U,27.92,37.15,41.58,19352.8,0.01,1007.9,,33.86
2019-11-16 08:00:00 UTC,DJ_U,24.74,33.28,38.22,19395.6,0,1008.37,,31.28
2019-11-16 09:00:00 UTC,DJ_U,24.21,31.46,34.78,19427.67,0,1008.36,,30.11
2019-11-16 10:00:00 UTC,DJ_U,23.98,30.84,34.11,19225.87,0,1007.98,,29.46
2019-11-16 11:00:00 UTC,DJ_U,26.07,34.1,37.93,19343.47,0,1007.27,,31.77
2019-11-16 12:00:00 UTC,DJ_U,20.85,27.23,30.47,19307.86,0,1006.08,,26.64
2019-11-16 13:00:00 UTC,DJ_U,24.23,31.64,35.48,19344.53,0,1005.01,,29.88
2019-11-16 14:00:00 UTC,DJ_U,21.95,28.94,32.26,19347.03,0.01,1004.36,,27.74
2019-11-16 15:00:00 UTC,DJ_U,22.26,29.39,32.99,19302.67,0.01,1004.36,,28.17
2019-11-16 16:00:00 UTC,DJ_U,25.04,32.81,36.3,19205.6,0.01,1004.74,,30.56
2019-11-16 17:00:00 UTC,DJ_U,27,34.72,38.64,19310.93,0.01,1005.44,,31.82
2019-11-16 18:00:00 UTC,DJ_U,25.33,33.61,37.82,19424.27,0.01,1006.08,,30.9
2019-11-16 19:00:00 UTC,DJ_U,28.71,38.88,43.41,19349,0.01,1007.19,,34.3
2019-11-16 20:00:00 UTC,DJ_U,20.13,26.13,29.13,19354.4,0.01,1007.79,,25.61
2019-11-16 21:00:00 UTC,DJ_U,37.64,52.24,60.88,19279.11,0.01,1008.14,,41.71
2019-11-16 22:00:00 UTC,DJ_U,36.95,49.78,56.72,19120,0.01,1008.16,,41.02
2019-11-16 23:00:00 UTC,DJ_U,43.76,60.15,67.49,19083.69,0.01,1007.54,,45.46
2019-11-17 00:00:00 UTC,DJ_U,42.1,57.24,64.26,19386.48,0.01,1007.44,,44.27
2019-11-17 01:00:00 UTC,DJ_U,39.79,54.34,61.19,19250.4,0.01,1006.92,,43.03
2019-11-17 02:00:00 UTC,DJ_U,38.05,51.72,57.96,19237.33,0.01,1006.8,,41.88
2019-11-17 03:00:00 UTC,DJ_U,32.1,43.81,49.36,19237.52,0.01,1006.63,,37.78
2019-11-17 04:00:00 UTC,DJ_U,29.39,39.65,44.12,19286.86,0.01,1006.71,,35.44
2019-11-17 05:00:00 UTC,DJ_U,39.07,53.36,59.88,19448.57,0.01,1007,,42.59
2019-11-17 06:00:00 UTC,DJ_U,42.47,57.46,64.46,19429.54,0.01,1007.84,,44.23
2019-11-17 07:00:00 UTC,DJ_U,27.28,36.13,40.03,19211.1,0.01,1008.2,,33.26
2019-11-17 08:00:00 UTC,DJ_U,19.91,26.35,29.73,18811,0,1008.61,,26.22
2019-11-17 09:00:00 UTC,DJ_U,19.73,25.91,29.27,19380.8,0,1008.49,,25.86
2019-11-17 10:00:00 UTC,DJ_U,23.18,30.27,33.58,19312,0,1008,,29.66
2019-11-17 11:00:00 UTC,DJ_U,22.64,29.55,32.98,19325.6,0,1007.08,,28.87
2019-11-17 12:00:00 UTC,DJ_U,18.9,24.89,28.04,19238.45,0,1006.12,,24.65
2019-11-17 13:00:00 UTC,DJ_U,16.15,21.11,23.6,19195.86,0,1005.56,,20.94
2019-11-17 14:00:00 UTC,DJ_U,17.04,22.56,25.16,19216.28,0,1004.97,,21.98
2019-11-17 15:00:00 UTC,DJ_U,16.91,22.59,25.52,19000,0.01,1004.71,,22.16
2019-11-17 16:00:00 UTC,DJ_U,22.28,30.04,34.42,18742.4,0.01,1004.96,,27.61
2019-11-17 17:00:00 UTC,DJ_U,20.01,26.54,29.79,15921.74,0.01,1005.61,,25.74
2019-11-17 18:00:00 UTC,DJ_U,16.12,21.46,24.45,18898.21,0.01,1006.32,,21.34
2019-11-17 19:00:00 UTC,DJ_U,18.71,24.79,28.72,18913.33,0.01,1007.01,,24.46
2019-11-17 20:00:00 UTC,DJ_U,17.29,22.95,26,18875.35,0.01,1007.8,,22.61
2019-11-17 21:00:00 UTC,DJ_U,19.92,26.92,31.09,18964.53,0.01,1008.21,,26.12
2019-11-17 22:00:00 UTC,DJ_U,24.93,33.96,38.99,18910.62,0.01,1008.26,,31.46
2019-11-17 23:00:00 UTC,DJ_U,19.55,26.59,30.53,18892.27,0.01,1007.78,,25.72
2019-11-18 00:00:00 UTC,DJ_U,16.08,21.95,25.17,18942.19,0.01,1007.13,,21.79
2019-11-18 01:00:00 UTC,DJ_U,26.87,37.21,42.45,18858.93,0.01,1006.37,,34.04
2019-11-18 02:00:00 UTC,DJ_U,18.4,25.39,29.01,18942.13,0.01,1005.9,,25.33
2019-11-18 03:00:00 UTC,DJ_U,18.49,25.05,28.05,18898.67,0.01,1005.89,,25.03
2019-11-18 04:00:00 UTC,DJ_U,29.84,40.91,46.57,18978.13,0.01,1006.33,,36.19
2019-11-18 05:00:00 UTC,DJ_U,34.06,46.23,51.49,18801.87,0.01,1006.86,,38.82
2019-11-18 06:00:00 UTC,DJ_U,34.33,45.37,50.49,18720.59,0.01,1007.53,,38.7
2019-11-18 07:00:00 UTC,DJ_U,23.92,32.07,36.25,18905.33,0.01,1008.31,,30.63
2019-11-18 08:00:00 UTC,DJ_U,18.89,25.17,28.96,18953.07,0,1008.81,,24.9
2019-11-18 09:00:00 UTC,DJ_U,22.09,29.14,33.24,18870.71,0,1008.6,,28.81
2019-11-18 10:00:00 UTC,DJ_U,23.99,33.95,44.44,18883.73,0,1007.92,,31.66
2019-11-18 11:00:00 UTC,DJ_U,27.54,36.2,41.91,18898.67,0,1007.03,,33.17
2019-11-18 12:00:00 UTC,DJ_U,21.31,27.56,30.87,18885.07,0,1006.32,,26.4
2019-11-18 13:00:00 UTC,DJ_U,16.34,21.16,24.1,18903.47,0,1005.49,,20.93
2019-11-18 14:00:00 UTC,DJ_U,16.12,20.88,23.76,18875.47,0.01,1004.76,,20.63
2019-11-18 15:00:00 UTC,DJ_U,18.3,23.58,26.37,18959.73,0.01,1004.66,,22.85
2019-11-18 16:00:00 UTC,DJ_U,19.56,25.08,28.01,18870.13,0.01,1005.03,,24.03
2019-11-18 17:00:00 UTC,DJ_U,20.27,26.24,29.48,18987.73,0.01,1005.63,,25.01
2019-11-18 18:00:00 UTC,DJ_U,30.82,40.41,45.72,18924.8,0.01,1006.45,,34.84
2019-11-18 19:00:00 UTC,DJ_U,24.27,31.39,35.76,18941.79,0.01,1007.18,,28.99
2019-11-18 20:00:00 UTC,DJ_U,29.76,40.16,45.89,18860.53,0.01,1008.03,,34.87
2019-11-18 21:00:00 UTC,DJ_U,27.4,36.5,41.9,18923.61,0.01,1008.38,,33.24
2019-11-18 22:00:00 UTC,DJ_U,23.63,31.19,35.23,18960.8,0.01,1008.36,,29.49
2019-11-18 23:00:00 UTC,DJ_U,19.65,25.81,29.4,18970.4,0.01,1008.2,,24.96
2019-11-19 00:00:00 UTC,DJ_U,16.71,22.05,25.31,18881.07,0.01,1007.6,,21.56
2019-11-19 01:00:00 UTC,DJ_U,33.71,47.06,54.11,18873.33,0.01,1007.04,,39.52
2019-11-19 02:00:00 UTC,DJ_U,36.58,50.25,57.28,18841.6,0.01,1006.85,,41.19
2019-11-19 03:00:00 UTC,DJ_U,29.85,40.42,45.45,18994.67,0.01,1007.05,,35.95
2019-11-19 04:00:00 UTC,DJ_U,37.73,51.61,58.24,18960.29,0.01,1007.6,,41.71
2019-11-19 05:00:00 UTC,DJ_U,42.48,57.58,64.64,18742.93,0.01,1008.12,,44.37
2019-11-19 06:00:00 UTC,DJ_U,45.07,62.11,71.01,18852.44,0.01,1008.5,,46.96
2019-11-19 07:00:00 UTC,DJ_U,29.83,40.54,46.03,18737.78,0.01,1009.17,,35.93
2019-11-19 08:00:00 UTC,DJ_U,24.36,32.96,38.51,19067.2,0,1009.49,,31.05
2019-11-19 09:00:00 UTC,DJ_U,26.63,35.89,44.23,18850.93,0,1009.29,,32.6
2019-11-19 10:00:00 UTC,DJ_U,22.81,32.86,44.07,18908.69,0,1008.82,,30.76
2019-11-19 11:00:00 UTC,DJ_U,25.55,33.71,39.05,18947.73,0,1008.06,,31.44
2019-11-19 12:00:00 UTC,DJ_U,23.38,30.87,36.07,18989.68,0,1007.08,,29.48
2019-11-19 13:00:00 UTC,DJ_U,17.88,23.52,26.59,18943.45,0,1006.3,,23.25
2019-11-19 14:00:00 UTC,DJ_U,17.26,22.93,26.97,19013.24,0.01,1005.48,,22.38
2019-11-19 15:00:00 UTC,DJ_U,18.06,23.65,27.26,18969.07,0.01,1005.29,,22.99
2019-11-19 16:00:00 UTC,DJ_U,24.1,30.8,34.77,18377.33,0.01,1005.77,,28.55
2019-11-19 17:00:00 UTC,DJ_U,24.14,31.18,35.16,18731.48,0.01,1006.19,,29.44
2019-11-19 18:00:00 UTC,DJ_U,33.54,44.19,49.96,17312.83,0.01,1006.89,,37.43
2019-11-19 19:00:00 UTC,DJ_U,32.09,41.28,46.47,19048.31,0.01,1007.5,,35.92
2019-11-19 20:00:00 UTC,DJ_U,28.44,37.88,43.38,18301.45,0.01,1008.06,,33.81
2019-11-19 21:00:00 UTC,DJ_U,35.71,48.94,56.59,15224.89,0.01,1008.47,,40.05
2019-11-19 22:00:00 UTC,DJ_U,36.28,50.14,58.52,16834.67,0.01,1008.59,,40.77
2019-11-19 23:00:00 UTC,DJ_U,28.45,38.86,45.05,16894,0.01,1008.36,,34.85
2019-11-20 00:00:00 UTC,DJ_U,39.18,54.77,63.29,16651.2,0.01,1007.92,,43.27
2019-11-20 01:00:00 UTC,DJ_U,44.97,62.94,71.84,17005.87,0.01,1007.42,,46.43
2019-11-20 02:00:00 UTC,DJ_U,35.22,48.79,55.98,17174.13,0.01,1007.12,,40.47
2019-11-20 03:00:00 UTC,DJ_U,43.01,59.95,69.48,17005.24,0.01,1007.38,,45.29
2019-11-20 04:00:00 UTC,DJ_U,41.4,56.96,65.26,16390.13,0.01,1007.89,,44.12
2019-11-20 05:00:00 UTC,DJ_U,43.3,58.85,65.83,17852,0.01,1008.41,,44.76
2019-11-20 06:00:00 UTC,DJ_U,46.59,62.96,70.45,15245.82,0.01,1008.71,,46.59
2019-11-20 07:00:00 UTC,DJ_U,34.91,46.87,52.91,19134.52,0.01,1009.54,,39.5
2019-11-20 08:00:00 UTC,DJ_U,29.59,41.08,49.72,19250.93,0,1009.89,,35.79
2019-11-20 09:00:00 UTC,DJ_U,24.6,37.94,55.06,19309.14,0,1009.61,,34.03
2019-11-20 10:00:00 UTC,DJ_U,24.14,36.5,52.41,19236.65,0,1008.86,,32.91
2019-11-20 11:00:00 UTC,DJ_U,20.85,29.01,36.64,19170.07,0,1007.72,,27.98
2019-11-20 12:00:00 UTC,DJ_U,24.84,38.15,55.76,19101.87,0,1006.77,,33.39
2019-11-20 13:00:00 UTC,DJ_U,25.36,35.09,42.71,19210.67,0,1005.91,,32.22
2019-11-20 14:00:00 UTC,DJ_U,24.89,34.2,40.33,19011.71,0.01,1005.03,,31.77
2019-11-20 15:00:00 UTC,DJ_U,26.68,36.25,42.97,18891.47,0.01,1005.21,,32.92
2019-11-20 16:00:00 UTC,DJ_U,27.4,36.91,43.85,19111.41,0.01,1005.49,,33.17
2019-11-20 17:00:00 UTC,DJ_U,25.44,33.97,38.46,18994.96,0.01,1006.25,,31.31
2019-11-20 18:00:00 UTC,DJ_U,23.36,30.91,35.1,18254.4,0.01,1007.03,,29.11
2019-11-20 19:00:00 UTC,DJ_U,26.76,35.78,40.46,17413.33,0.01,1007.65,,32.9
2019-11-20 20:00:00 UTC,DJ_U,22.42,29.98,34.01,18087.64,0.01,1008.42,,29.03
2019-11-20 21:00:00 UTC,DJ_U,22.74,30.68,35.02,18325.93,0.01,1008.99,,29.51
2019-11-20 22:00:00 UTC,DJ_U,32.96,44.59,50.02,19133.6,0.01,1009.32,,37.53
2019-11-20 23:00:00 UTC,DJ_U,23.05,31.52,36.07,19280.53,0.01,1009.13,,29.43
2019-11-21 00:00:00 UTC,DJ_U,20.86,28.24,32.28,19362.13,0.01,1008.86,,27.48
2019-11-21 01:00:00 UTC,DJ_U,18.29,24.6,27.92,19228.27,0.01,1008.18,,24.37
2019-11-21 02:00:00 UTC,DJ_U,38.56,49.31,53.79,19311.2,0.01,1007.55,,40.93
2019-11-21 03:00:00 UTC,DJ_U,22.98,31.68,36.17,19305.6,0.01,1007.24,,30.53
2019-11-21 04:00:00 UTC,DJ_U,21.17,28.99,33.28,18957.43,0.01,1007.48,,28.6
2019-11-21 05:00:00 UTC,DJ_U,52.38,69.71,78.29,18449.43,0.01,1007.77,,52.47
2019-11-21 06:00:00 UTC,DJ_U,52.82,76.5,89.54,19354.86,0.01,1008.17,,54.93
2019-11-21 07:00:00 UTC,DJ_U,35.85,49.28,56.22,19398.86,0.01,1008.83,,40.72
2019-11-21 08:00:00 UTC,DJ_U,32.88,45.23,52.28,19073.54,0.01,1009.74,,38.62
2019-11-21 09:00:00 UTC,DJ_U,17.7,24.79,28.74,17856,0.01,1010.59,,22.4
2019-11-21 10:00:00 UTC,DJ_U,14.88,22.32,26.89,18665.68,0.01,1011.24,,22.22
2019-11-21 11:00:00 UTC,DJ_U,19.74,27.83,32.27,18474.56,0.01,1010.83,,27.09
2019-11-21 12:00:00 UTC,DJ_U,21.76,30.51,35.44,19350.93,0.01,1009.72,,29.68
2019-11-21 13:00:00 UTC,DJ_U,24.57,33.84,40.14,18932.21,0.01,1007.89,,31.56
2019-11-21 14:00:00 UTC,DJ_U,50.02,67.5,79.35,19026.67,0.01,1006.81,,48.3
2019-11-21 15:00:00 UTC,DJ_U,36.91,49.73,56.32,19073.04,0.01,1006.66,,40.41
2019-11-21 16:00:00 UTC,DJ_U,30.65,41.62,47.63,18763.08,0.01,1007.01,,36.58
2019-11-21 17:00:00 UTC,DJ_U,41.66,55.17,61.52,18856.67,0.01,1007.83,,43.31
2019-11-21 18:00:00 UTC,DJ_U,62.55,83.98,94.02,17818.82,0.01,1008.74,,57.36
2019-11-21 19:00:00 UTC,DJ_U,55.04,73.05,81.07,18109.54,0.01,1009.36,,50.69
2019-11-21 20:00:00 UTC,DJ_U,58.44,77.1,85.61,17143.41,0.01,1009.96,,52.22
2019-11-21 21:00:00 UTC,DJ_U,55.53,73.13,81.34,18693.14,0.01,1010.72,,50.47
2019-11-21 22:00:00 UTC,DJ_U,51.37,69,76.79,19270.13,0.01,1010.37,,48.94
2019-11-21 23:00:00 UTC,DJ_U,45.4,61.57,68.39,19192.53,0.01,1009.75,,46.05
2019-11-22 00:00:00 UTC,DJ_U,36.15,49.2,54.98,19177.07,0.01,1009.38,,40.62
2019-11-22 01:00:00 UTC,DJ_U,25.71,35.33,40.31,19250.93,0.01,1008.8,,32.84
2019-11-22 02:00:00 UTC,DJ_U,25.71,35.07,39.37,19216.53,0.01,1008.2,,32.63
2019-11-22 03:00:00 UTC,DJ_U,24.69,32.65,36.22,19201.6,0.01,1007.94,,30.72
2019-11-22 04:00:00 UTC,DJ_U,27.36,36.13,39.94,19178.67,0.01,1008.06,,33.24
2019-11-22 05:00:00 UTC,DJ_U,34.23,44.84,49.53,19197.52,0.01,1008.83,,38.37
2019-11-22 06:00:00 UTC,DJ_U,35.72,47.44,53.26,19266.67,0.01,1009.27,,39.42
2019-11-22 07:00:00 UTC,DJ_U,28.81,38.8,43.82,18332,0.01,1009.78,,34.98
2019-11-22 08:00:00 UTC,DJ_U,31.01,42.42,48.14,19152.57,0.01,1009.87,,37.03
2019-11-22 09:00:00 UTC,DJ_U,22.15,28.99,33.03,18859.76,0,1009.5,,28.18
2019-11-22 10:00:00 UTC,DJ_U,16.02,21.02,23.43,18547.84,0,1008.89,,20.98
2019-11-22 11:00:00 UTC,DJ_U,16.56,21.52,23.96,19216.36,0,1008.39,,21.42
2019-11-22 12:00:00 UTC,DJ_U,15.03,19.39,21.96,18942.55,0,1007.59,,19.32
2019-11-22 13:00:00 UTC,DJ_U,17.17,22.04,24.44,19300,0,1007.1,,21.76
2019-11-22 14:00:00 UTC,DJ_U,17.27,22.46,25.08,19253.87,0.01,1006.56,,22.38
2019-11-22 15:00:00 UTC,DJ_U,19.02,24.31,27.3,19355.71,0.01,1006.44,,23.98
2019-11-22 16:00:00 UTC,DJ_U,21.03,26.85,29.86,19049.87,0.01,1006.7,,26.12
2019-11-22 17:00:00 UTC,DJ_U,23.84,30.95,34.27,19352.53,0.01,1007.42,,29.58
2019-11-22 18:00:00 UTC,DJ_U,23.55,30.5,33.64,18868.57,0.01,1008.1,,29.25
2019-11-22 19:00:00 UTC,DJ_U,21.53,27.4,30.56,19116.8,0.01,1008.85,,27.04
2019-11-22 20:00:00 UTC,DJ_U,22.93,29.67,33.17,19248.8,0.01,1009.68,,28.93
2019-11-22 21:00:00 UTC,DJ_U,25.53,33.44,37.44,19125.87,0.01,1010.17,,31.71
2019-11-22 22:00:00 UTC,DJ_U,31.8,41.26,45.81,18124.53,0.01,1010.11,,36.41
2019-11-22 23:00:00 UTC,DJ_U,54.9,75.54,86.92,19353.66,0.01,1010.06,,52.65
2019-11-23 00:00:00 UTC,DJ_U,48.61,65.02,73.14,19356.8,0.01,1009.71,,47.39
2019-11-23 01:00:00 UTC,DJ_U,57.86,78.32,87.42,19245.07,0.01,1008.97,,54.63
2019-11-23 02:00:00 UTC,DJ_U,44.04,59.6,66.83,19288.53,0.01,1008.19,,45.24
2019-11-23 03:00:00 UTC,DJ_U,67.05,90.71,100.2,19226.13,0.01,1007.7,,60.82
2019-11-23 04:00:00 UTC,DJ_U,58.79,81.02,90.85,19300,0.01,1007.81,,54.21
2019-11-23 05:00:00 UTC,DJ_U,63.4,86.57,96.15,19311.2,0.01,1008.38,,57.11
2019-11-23 06:00:00 UTC,DJ_U,64.2,85.7,94.25,19314.77,0.01,1008.88,,56.61
2019-11-23 07:00:00 UTC,DJ_U,54.2,72.02,79.3,18842,0.01,1009.73,,50.21
2019-11-23 08:00:00 UTC,DJ_U,37.32,48.56,53.47,18458.82,0.01,1010.14,,40.08
2019-11-23 09:00:00 UTC,DJ_U,33.14,44.28,49.18,18769.54,0.01,1009.7,,37.31
2019-11-23 10:00:00 UTC,DJ_U,33,45.13,50.37,19525.33,0.01,1009.21,,38.28
2019-11-23 11:00:00 UTC,DJ_U,25.37,34.72,39.33,19260,0,1008.36,,32.34
2019-11-23 12:00:00 UTC,DJ_U,22.28,29.77,33.77,19269.33,0,1007.22,,28.14
2019-11-23 13:00:00 UTC,DJ_U,15.24,19.84,22.1,19287.2,0.01,1006.64,,19.78
2019-11-23 14:00:00 UTC,DJ_U,14.91,19.38,21.83,19349.24,0.01,1006.15,,19.25
2019-11-23 15:00:00 UTC,DJ_U,17.73,22.63,25.56,19294.13,0.01,1006.18,,22.26
2019-11-23 16:00:00 UTC,DJ_U,15.72,20.27,22.43,19265.87,0.01,1006.45,,20.15
2019-11-23 17:00:00 UTC,DJ_U,19.95,25.06,27.28,19396,0.01,1007.21,,24.19
2019-11-23 18:00:00 UTC,DJ_U,24,30.7,34.23,19367.68,0.01,1007.81,,29.06
2019-11-23 19:00:00 UTC,DJ_U,26.7,34.44,38.16,18556.27,0.01,1008.82,,31.29
2019-11-23 20:00:00 UTC,DJ_U,24.04,30.67,34.29,16634.86,0.01,1009.43,,28.83
2019-11-23 21:00:00 UTC,DJ_U,19.62,25.35,28.35,19265.87,0.01,1009.62,,24.96
2019-11-23 22:00:00 UTC,DJ_U,18.61,23.98,26.72,19406.4,0.01,1009.53,,23.77
2019-11-23 23:00:00 UTC,DJ_U,18.59,25.38,28.67,19280.27,0.01,1009.43,,25.05
2019-11-24 00:00:00 UTC,DJ_U,31.02,43,49.15,19336,0.01,1009.03,,36.44
2019-11-24 01:00:00 UTC,DJ_U,36.41,50.25,57.72,19265.87,0.01,1008.24,,41.2
